id,price,sale_yr,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,old,refurbish
2310100180,359950,2014,11,7,3,2.5,2210,6280,2,0,0,3,8,2210,0,2003,0,98038,47.35,-122.043,2250,5972,11,0
9212900100,425000,2015,4,23,4,1.75,1820,6000,1,0,0,3,7,930,890,1942,0,98115,47.6872,-122.296,1590,6000,73,0
1796380960,223000,2014,11,26,3,2,1670,6824,1,0,0,3,7,1300,370,1990,0,98042,47.3666,-122.084,1660,7586,24,0
6119200085,495000,2014,6,12,3,2,1769,9300,1,0,0,4,7,1769,0,1955,2009,98166,47.441,-122.342,1870,10226,59,1
1377300135,570000,2014,10,17,2,1,1100,6240,1,0,0,4,7,1100,0,1941,0,98199,47.6446,-122.403,1250,6240,73,0
622069123,429000,2014,8,19,3,2,1700,52826,1,0,0,3,7,1700,0,1991,0,98058,47.4164,-122.092,2480,114728,23,0
1070000180,1107460,2014,10,15,4,3.5,3660,4760,2,0,0,3,9,2840,820,2014,0,98199,47.6482,-122.409,3210,4640,0,0
6884800210,619000,2014,6,5,4,1.75,1660,3800,1,0,0,3,7,1660,0,1926,0,98115,47.6883,-122.314,1660,3767,88,0
4025300210,410000,2015,2,17,2,1,1560,10125,1,0,0,4,7,1130,430,1954,0,98155,47.7488,-122.304,1680,10125,61,0
6329000705,545000,2015,4,2,2,1.5,2340,13380,1,0,0,4,7,1280,1060,1954,0,98146,47.5017,-122.377,1490,8100,61,0
2571900430,315000,2014,9,23,4,2.5,2740,8400,1,0,2,3,8,2740,0,1993,0,98022,47.1947,-122.008,2030,8638,21,0
1446403850,118125,2014,9,16,2,1,790,7153,1,0,0,4,6,790,0,1944,0,98168,47.4869,-122.324,810,7128,70,0
6817801150,555000,2015,3,30,4,2.5,2160,10987,1,0,0,4,8,1440,720,1981,2003,98074,47.6333,-122.034,1280,11617,34,1
292000070,895000,2015,4,6,5,2.5,2350,14197,1,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,53,0
7856700060,893880,2015,4,13,6,2.5,2820,8600,1,0,0,5,8,1430,1390,1967,0,98006,47.565,-122.144,2070,8900,48,0
7100000110,340000,2015,1,14,3,1,1580,8308,1,0,0,3,7,1580,0,1948,0,98146,47.5075,-122.379,1200,8308,67,0
631000040,548000,2015,3,31,4,1.75,1690,7794,1,0,0,3,7,1090,600,1968,0,98033,47.6888,-122.203,1380,7325,47,0
2895800750,274800,2015,4,17,3,1.75,1410,1988,2,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1899,1,0
6928000605,525000,2014,6,26,4,2.75,3030,6625,2,0,0,3,8,3030,0,2011,0,98059,47.4815,-122.152,3030,9620,3,0
4083300098,453000,2014,11,17,2,1.5,1160,1269,2,0,0,3,7,970,190,2005,0,98103,47.6608,-122.335,1700,3150,9,0
7752000065,537000,2015,1,6,3,1.75,1550,10050,1,0,0,5,7,1550,0,1957,0,98008,47.6345,-122.123,1720,10050,58,0
5490210510,500000,2014,9,22,3,1.75,1530,14633,1,0,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,1780,8100,37,0
5490210320,661500,2014,6,27,5,2.5,2500,7200,1,0,0,4,7,1490,1010,1977,0,98052,47.6964,-122.12,1960,8325,37,0
2787720170,395000,2014,9,29,4,2.5,2130,11733,1,0,0,5,7,1330,800,1969,0,98059,47.512,-122.16,1800,9131,45,0
1352300520,294000,2015,1,13,3,3,1670,4120,1,0,0,3,7,1140,530,1929,2012,98055,47.4881,-122.199,1010,4120,86,1
1972200428,563500,2014,6,25,3,2.5,1400,1312,3,0,0,3,8,1400,0,2007,0,98103,47.6534,-122.355,1350,1312,7,0
1321710460,319000,2014,12,6,4,2.25,2390,7350,2,0,0,3,8,2390,0,1990,0,98023,47.2938,-122.348,2390,7350,24,0
7234601544,660000,2014,8,25,3,3,2260,1825,2,0,0,3,8,1660,600,2002,0,98122,47.6108,-122.308,2260,1834,12,0
293760210,998000,2014,8,26,5,4.5,4130,10404,2,0,0,3,10,4130,0,2004,0,98029,47.5556,-122.03,3890,11531,10,0
6844702690,476500,2015,4,27,3,1,1200,6120,1,0,0,4,7,950,250,1945,0,98115,47.6929,-122.287,1550,6120,70,0
8682292190,850000,2014,12,15,2,2.75,2700,9854,1,0,0,3,9,2700,0,2012,0,98053,47.7187,-122.024,1440,4168,2,0
1313500070,249000,2014,8,20,3,1.5,1580,7200,1,0,0,4,7,1080,500,1976,0,98092,47.2761,-122.152,1580,7470,38,0
3575200070,560000,2014,11,4,3,2.25,2060,31400,2,0,0,3,8,2060,0,1984,0,98074,47.6216,-122.056,2160,34500,30,0
2487200940,889000,2014,8,14,4,3.5,3210,5000,3,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.393,1360,5000,0,0
3630220220,775000,2014,9,23,4,3.5,3060,4573,2,0,0,3,9,2410,650,2012,0,98029,47.5522,-122.001,3170,3634,2,0
8165500110,328000,2014,12,5,2,2.25,1550,2079,2,0,0,3,8,1550,0,2008,0,98106,47.54,-122.368,1420,1977,6,0
3581000340,340000,2015,2,27,4,1,1230,8316,1,0,0,3,7,1230,0,1963,0,98034,47.7269,-122.24,1490,8316,52,0
1865000040,360000,2014,12,10,4,2.5,2750,6259,2,0,0,3,9,2750,0,2002,0,98092,47.3304,-122.179,2810,6824,12,0
2770606602,552500,2015,3,5,3,1.75,2040,5775,1,0,0,3,7,1410,630,1958,0,98199,47.6592,-122.393,1360,4400,57,0
6137500320,1229000,2014,6,25,4,3.5,3770,37034,2,0,0,3,10,2830,940,1989,0,98007,47.6463,-122.151,3200,36342,25,0
1062100115,405000,2014,12,4,3,2,1450,6081,1,0,0,4,7,1450,0,1969,0,98155,47.7522,-122.278,1880,6000,45,0
8562740480,840000,2015,4,14,4,3.25,3160,6327,2,0,0,3,9,2280,880,2004,0,98027,47.536,-122.066,3160,5946,11,0
9831200500,2479000,2015,3,4,5,3.75,6810,7500,2,0,0,3,13,6110,700,1922,0,98102,47.6285,-122.322,2660,7500,93,0
3679400503,330000,2015,3,30,3,1.75,1300,958,2,0,0,3,7,840,460,2011,0,98108,47.5677,-122.314,1340,1254,4,0
9477201620,446000,2014,5,16,4,2.25,2270,7800,1,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,37,0
4037200690,458450,2014,12,8,4,1,1330,9715,1,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400,57,0
3026079055,598600,2014,8,26,4,2.75,3470,212639,2,0,0,3,7,2070,1400,1993,0,98019,47.7066,-121.968,2370,233917,21,0
9358000650,399950,2015,4,23,2,0.75,1330,2856,1,0,0,4,7,930,400,1916,0,98126,47.5671,-122.37,1330,2856,99,0
603000150,335000,2014,6,16,3,1.5,2040,6000,1,0,0,3,7,1340,700,1957,0,98118,47.5218,-122.286,1190,6000,57,0
7787110680,445000,2014,9,23,3,2.5,2210,8010,2,0,0,3,8,2210,0,1998,0,98045,47.4845,-121.775,2430,9600,16,0
9455200205,525000,2014,6,4,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800,10,0
2597710450,365000,2015,3,4,3,2.25,2290,7350,2,0,0,3,8,2290,0,1988,0,98058,47.429,-122.162,2170,7529,27,0
9808590310,1000750,2015,4,8,3,2.75,3070,10739,2,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,11913,28,0
3295610200,770000,2014,6,25,4,2.5,3920,12415,2,0,0,3,10,3920,0,1997,0,98075,47.5658,-122.032,3639,12805,17,0
6813600605,1350000,2015,1,28,4,4.5,3420,7440,3,0,0,3,9,3420,0,2014,0,98103,47.6875,-122.33,1360,5580,1,0
2125049024,1325000,2014,6,20,4,2.25,2870,6280,1,0,0,4,9,1980,890,1905,0,98112,47.6329,-122.31,2370,4760,109,0
6149700380,299900,2015,2,6,2,1,810,6150,1,0,0,3,7,810,0,1950,0,98133,47.7289,-122.34,1080,7200,65,0
7732400490,732350,2014,11,5,4,2.5,2270,7665,2,0,0,3,9,2270,0,1986,0,98052,47.6612,-122.148,2450,8706,28,0
2569500210,339950,2014,11,17,0,2.5,2290,8319,2,0,0,3,8,2290,0,1985,0,98042,47.3473,-122.151,2500,8751,29,0
2330000130,813500,2014,7,23,4,2,2530,15520,1,0,0,5,8,2220,310,1964,0,98005,47.613,-122.167,2500,13300,50,0
1683500140,225000,2014,12,11,4,2,1750,7245,1,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245,40,0
3224800120,250000,2014,8,26,3,2.5,2070,8400,2,0,0,4,8,2070,0,1990,0,98002,47.3099,-122.206,2070,9239,24,0
4037200585,394950,2014,7,23,3,2.5,1090,7700,1,0,0,4,7,1090,0,1957,0,98008,47.607,-122.12,1740,7700,57,0
5561000920,630000,2014,5,2,4,2.75,2710,37277,2,0,0,3,9,2710,0,2000,0,98027,47.4634,-121.987,2390,39299,14,0
4345000510,180500,2014,10,15,3,2.5,1800,8518,2,0,0,3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570,18,0
1087700030,450000,2014,6,19,3,1.75,1610,11200,1,0,0,3,7,1610,0,1955,0,98033,47.6641,-122.176,1610,11200,59,0
7229700105,172500,2015,4,24,2,2,1510,20685,1,0,0,2,6,1250,260,1958,0,98059,47.481,-122.116,1490,29527,57,0
7147600225,320000,2014,11,13,6,2.75,2410,10763,1,0,0,5,7,1310,1100,1957,0,98188,47.4429,-122.282,1310,10746,57,0
8820903380,730000,2015,1,2,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242,78,1
6140600049,464000,2015,5,6,2,2,1230,4800,2,0,0,3,7,1230,0,1952,2004,98133,47.7145,-122.35,1560,7200,63,1
982850060,400000,2014,6,3,3,2.25,1450,4706,2,0,0,3,7,1450,0,2009,0,98028,47.761,-122.232,1490,4667,5,0
2291400342,280000,2014,10,22,3,2.25,1358,1141,3,0,0,3,7,1358,0,2007,0,98133,47.7052,-122.346,1358,1196,7,0
8835400805,657000,2014,5,22,4,1.75,2740,8520,1,0,2,3,8,1370,1370,1954,0,98118,47.5445,-122.263,2740,9286,60,0
7750500275,397500,2014,8,7,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,0,98106,47.5215,-122.348,940,4760,96,0
2597490750,689500,2015,4,28,4,2.5,2050,2772,2,0,0,3,8,2050,0,2013,0,98029,47.5431,-122.011,1800,2886,2,0
8651410090,209000,2015,5,8,2,1,840,5265,1,0,0,5,6,840,0,1969,0,98042,47.3644,-122.082,920,5100,46,0
7202290240,442500,2014,10,17,3,2.5,1690,3129,2,0,0,3,7,1690,0,2002,0,98053,47.6875,-122.043,1690,3129,12,0
4027700795,268300,2015,3,18,3,1,1190,9000,1,0,0,3,7,1190,0,1968,0,98028,47.77,-122.264,1960,7200,47,0
2078500210,565000,2014,10,31,4,2.5,2620,10016,2,0,0,3,8,2620,0,1996,0,98056,47.5295,-122.179,2620,10016,18,0
3760500514,853505,2014,9,12,3,2.5,2820,14890,1,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890,29,0
3878900525,329000,2015,2,13,3,1,1200,5650,1,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650,87,0
1337800665,1325000,2014,8,11,4,3.25,2850,4800,2,0,0,5,10,2700,150,1905,0,98112,47.6292,-122.312,2850,4800,109,0
1498300875,445000,2014,8,14,3,2.5,1550,930,2,0,0,3,8,1060,490,2006,0,98144,47.5857,-122.314,1550,1301,8,0
7153400010,190500,2014,8,12,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155,34,0
1775800750,344000,2015,3,10,3,1,1150,12402,1,0,0,4,6,1150,0,1969,0,98072,47.7422,-122.099,1400,13600,46,0
3764800630,290000,2014,8,25,3,1.5,1310,8100,1,0,0,3,7,1310,0,1965,0,98034,47.7328,-122.201,1330,8100,49,0
3123049142,452000,2014,8,5,3,2.25,2600,14810,1,0,2,4,8,1490,1110,1956,0,98166,47.4326,-122.341,2450,16715,58,0
4443800810,443725,2014,8,19,3,1.75,1250,3880,1,0,0,4,7,750,500,1944,0,98117,47.6869,-122.392,1240,3880,70,0
5506500070,676000,2014,12,11,3,2.25,2680,41804,1,0,0,3,9,2680,0,1989,0,98045,47.4828,-121.73,2680,40866,25,0
5318101185,630500,2014,10,16,3,1,1180,3600,1,0,0,3,7,1180,0,1926,0,98112,47.6337,-122.28,1900,3600,88,0
269001331,1308000,2014,9,9,5,2.5,3200,7863,1,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680,55,0
2771101964,396500,2014,8,12,3,1.5,1360,1488,2,0,0,3,7,1120,240,2003,0,98199,47.6526,-122.384,1360,1573,11,0
8898700880,295000,2015,3,17,2,2,1590,8000,1,0,0,3,7,910,680,1984,0,98055,47.459,-122.205,1590,8364,31,0
8001210170,275000,2014,8,22,4,2.75,2060,7350,1,0,0,3,7,1210,850,1978,0,98001,47.3424,-122.275,1940,7420,36,0
9238430140,595000,2014,7,25,3,3.25,3130,28001,1,0,0,3,9,2210,920,1985,0,98072,47.7741,-122.122,2710,34999,29,0
6398000191,645000,2014,8,27,2,1.5,1995,115670,1,0,1,4,8,1995,0,1991,0,98070,47.4022,-122.464,2142,29375,23,0
6683000295,350000,2014,5,13,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,0,98070,47.5069,-122.472,2010,14298,37,0
4123800180,309000,2014,8,27,3,2.5,1780,7859,2,0,0,3,7,1780,0,1988,0,98038,47.3772,-122.045,1670,6618,26,0
2125059123,1249000,2015,4,14,5,3.25,3950,44431,1,0,0,3,10,2100,1850,1969,0,98005,47.6451,-122.173,3860,45870,46,0
9407001340,320000,2014,5,22,3,2,1110,10500,1,0,0,5,7,1110,0,1978,0,98045,47.4456,-121.773,1230,10395,36,0
98300230,1459000,2015,4,28,4,4,4620,130208,2,0,0,3,10,4620,0,2014,0,98024,47.5885,-121.939,4620,131007,1,0
9476200545,270000,2015,1,27,3,2,1350,6696,1,0,0,5,6,680,670,1944,0,98056,47.4919,-122.187,1350,6700,71,0
1180002075,235000,2014,8,25,3,1,1210,6000,1,0,0,3,7,1210,0,1930,0,98178,47.4984,-122.224,1210,6000,84,0
7129303180,310000,2014,10,2,3,2,1290,6150,1,0,1,5,6,1290,0,1950,0,98118,47.5181,-122.257,1960,6150,64,0
2320069364,370000,2014,10,16,3,2.5,2490,18525,2,0,3,3,8,2490,0,1995,0,98022,47.2119,-122.001,1850,9516,19,0
4083801395,780000,2014,7,24,3,2.75,1970,2600,2,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120,90,1
4310702787,335000,2014,7,17,3,3,1430,1249,3,0,0,3,8,1430,0,2003,0,98103,47.6971,-122.34,1020,1112,11,0
255460240,398096,2015,4,23,3,2.5,2370,5321,2,0,0,3,8,2370,0,2014,0,98038,47.37,-122.019,2370,4357,1,0
4449800345,584000,2014,10,8,3,2.5,1790,3962,2,0,0,3,8,1790,0,1992,0,98117,47.6894,-122.391,1340,3960,22,0
1324079046,350000,2015,1,20,3,2.25,1580,47916,1,0,0,3,7,1580,0,1979,0,98024,47.5583,-121.852,1980,75358,36,0
5560000070,199990,2014,7,7,3,1,1100,8560,1,0,0,3,6,1100,0,1961,0,98023,47.329,-122.338,1120,8470,53,0
9406500480,273000,2015,4,20,2,2,1384,1822,2,0,0,3,7,1384,0,1990,0,98028,47.7525,-122.244,1078,1315,25,0
7708200880,562500,2014,9,23,5,2.75,2920,6327,2,0,0,3,8,2920,0,2007,0,98059,47.4935,-122.145,2520,5026,7,0
5042300095,730000,2014,10,31,4,1,1870,4992,1,0,0,4,7,1670,200,1940,0,98199,47.6437,-122.396,2160,5239,74,0
7200080,239000,2014,11,4,4,2,1980,10585,1,0,0,2,6,1980,0,1924,0,98055,47.4836,-122.214,1360,7810,90,0
2724049146,420000,2015,3,17,3,1,1060,6000,1,0,0,3,8,1060,0,1954,0,98118,47.5427,-122.275,1240,7874,61,0
4036400030,675000,2015,3,5,4,2.5,1770,9858,1,0,2,3,8,1770,0,1971,0,98155,47.7382,-122.287,2470,9858,44,0
9835801000,245700,2014,6,25,3,2.25,1640,8400,1,0,0,3,8,1180,460,1968,0,98032,47.3733,-122.289,1600,8120,46,0
446000020,439500,2014,9,13,4,1,1360,5500,1,0,0,3,7,1360,0,1950,0,98115,47.6878,-122.285,1530,5790,64,0
2303900035,2888000,2014,6,11,5,6.25,8670,64033,2,0,4,3,13,6120,2550,1965,2003,98177,47.7295,-122.372,4140,81021,49,1
3448900420,620000,2014,9,22,4,2.5,2500,8282,2,0,0,3,9,2500,0,2013,0,98056,47.5127,-122.169,2500,8046,1,0
8096600100,455000,2014,12,15,4,2,2120,9442,1,0,0,5,7,1060,1060,1968,0,98011,47.7675,-122.226,1290,9600,46,0
6021502470,555000,2014,11,6,2,1,1550,4600,1,0,0,4,7,1050,500,1941,0,98117,47.686,-122.384,1550,4600,73,0
1449000270,670000,2014,8,6,4,2.75,3020,13530,1,0,0,4,8,1540,1480,1977,0,98052,47.6299,-122.099,2230,11896,37,0
4006000423,230000,2015,1,8,4,1,1870,14703,1,0,0,3,6,1090,780,1928,0,98118,47.5274,-122.281,1650,6045,87,0
3426049124,334000,2015,3,18,2,1.75,1680,8367,1,0,0,3,6,840,840,1914,0,98115,47.6976,-122.288,1830,6720,101,0
3948900050,616000,2015,4,27,3,3.25,2130,2306,2,0,1,5,7,1420,710,1924,0,98136,47.5424,-122.391,1560,4500,91,0
1373800170,972000,2014,6,30,4,1.75,2010,6300,1,0,2,5,8,1610,400,1937,0,98199,47.6457,-122.412,3290,6300,77,0
9129100040,1000000,2014,8,25,4,3.25,3320,8587,3,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668,6,0
7851980100,1075000,2014,6,5,5,4.75,5180,17811,2,0,2,3,11,4070,1110,2001,0,98065,47.5405,-121.868,3960,15103,13,0
5160300020,554000,2014,6,9,3,1.75,1760,10780,1,0,0,3,8,1760,0,1977,0,98005,47.5938,-122.154,2090,10780,37,0
439200035,740000,2014,11,17,4,2.75,2560,6900,1,0,0,3,8,1480,1080,1959,0,98115,47.686,-122.297,2600,7200,55,0
9320100090,1795000,2014,6,10,5,3.25,5270,17232,2,0,1,3,10,4010,1260,1977,2003,98040,47.5536,-122.228,3550,13917,37,1
8856001090,185900,2015,1,30,3,1,940,10890,1,0,0,4,5,940,0,1909,0,98001,47.2763,-122.257,1370,10255,106,0
8564860270,449990,2014,7,8,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992,1,0
5039300305,450000,2014,11,7,3,2.5,1990,3478,2,0,0,3,10,1520,470,1990,0,98199,47.6361,-122.399,1710,6157,24,0
3874900090,448000,2015,3,26,2,2,1670,7772,1,0,0,4,6,860,810,1919,0,98126,47.5461,-122.377,1300,7770,96,0
2954400190,1295650,2014,6,24,0,0,4810,28008,2,0,0,3,12,4810,0,1990,0,98053,47.6642,-122.069,4740,35061,24,0
3861400030,950000,2014,11,24,4,1.75,2210,19025,1,0,0,4,7,1460,750,1952,0,98004,47.5927,-122.203,2640,14999,62,0
6908200155,1103990,2015,1,22,4,3.5,2760,5040,2,0,2,3,9,2760,0,1955,2005,98117,47.6756,-122.401,2370,5760,60,1
2488200455,405500,2014,7,3,2,2.75,1350,1252,2,0,0,3,8,1120,230,2006,0,98136,47.522,-122.39,1410,1265,8,0
7616800350,285750,2015,4,12,3,2.25,1960,17126,1,0,0,3,8,1400,560,1966,0,98055,47.4436,-122.21,2060,11466,49,0
7242800040,519990,2015,1,20,4,3.25,1690,1321,2,0,0,3,8,1320,370,2014,0,98052,47.678,-122.117,3080,4558,1,0
1138000160,343000,2014,9,8,3,1,1120,7250,1,0,0,4,7,1120,0,1972,0,98034,47.7143,-122.211,1340,7302,42,0
9350900550,890000,2015,4,29,4,2.25,2870,8393,1,0,0,4,8,1480,1390,1977,0,98040,47.5787,-122.245,2930,9850,38,0
8927600100,925000,2014,5,28,3,2.5,2690,7000,2,0,0,5,7,1840,850,1943,0,98115,47.6784,-122.277,1800,6435,71,0
3905120540,570000,2014,6,18,4,2.5,2290,6738,2,0,0,3,8,2290,0,1996,0,98029,47.5714,-122.005,2100,6261,18,0
6979900390,565000,2014,5,29,4,2.5,2440,22594,2,0,0,3,8,2440,0,1996,0,98053,47.6333,-121.97,2560,33341,18,0
8914200060,583000,2015,1,15,4,2.5,3390,10519,2,0,2,3,10,3390,0,1990,0,98003,47.332,-122.334,2830,10519,25,0
7979900806,294950,2015,3,11,2,1,1060,7868,1,0,0,3,7,1060,0,1952,0,98155,47.7414,-122.295,1530,10728,63,0
3876760430,269950,2014,8,22,3,2.25,1660,7003,2,0,0,3,7,1660,0,1996,0,98030,47.3599,-122.188,1840,6680,18,0
9211010300,509900,2014,7,7,3,2.5,3030,9053,2,0,0,3,8,3030,0,2009,0,98059,47.4945,-122.149,3010,6026,5,0
4037000635,485000,2015,3,27,4,2.25,1850,9911,1,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670,58,0
3348401490,265000,2014,6,30,2,2,1860,10856,1,0,0,3,8,1260,600,1952,0,98178,47.4989,-122.265,1250,10008,62,0
267000170,575950,2014,12,10,3,2.25,1640,12000,1,0,0,3,7,1180,460,1967,0,98008,47.6252,-122.104,1620,12000,47,0
439000230,805000,2015,4,29,4,2.25,2440,9889,1,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284,63,0
1972201856,526000,2014,5,7,2,2,1550,2400,1,0,0,4,7,1550,0,1900,0,98103,47.654,-122.346,1180,1224,114,0
2571910100,344000,2014,10,29,4,2.5,2100,8501,2,0,0,5,7,2100,0,1993,0,98022,47.1951,-122.01,2130,8560,21,0
1102000514,970000,2014,10,22,5,3.5,3400,9804,2,0,0,3,9,2550,850,2008,0,98118,47.543,-122.266,2380,7440,6,0
3278605590,375000,2014,9,26,3,2.5,1580,3825,2,0,0,3,8,1580,0,2011,0,98126,47.5458,-122.369,1380,1500,3,0
7968460230,284000,2015,3,5,3,1.75,1320,35100,1,0,0,3,7,1320,0,1990,0,98092,47.312,-122.129,1660,35100,25,0
9521101221,487250,2014,5,19,4,2,1690,3250,1,0,0,3,7,1550,140,1901,0,98103,47.6637,-122.346,1620,3250,113,0
8927600070,630000,2015,1,13,3,1.75,1540,6930,1,0,0,3,7,1250,290,1944,0,98115,47.6782,-122.278,1760,6930,71,0
2420069017,152900,2015,3,24,1,1,900,4368,1,0,0,5,6,900,0,1915,1950,98022,47.2107,-121.99,1290,5000,100,1
9346900170,615000,2014,9,22,4,2.25,2330,7020,1,0,0,4,8,1450,880,1973,0,98006,47.562,-122.139,2330,8500,41,0
9523100731,580000,2014,9,30,3,2.5,1620,1171,3,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505,6,0
5466400530,261500,2014,7,21,3,2.5,1740,6992,2,0,0,3,7,1740,0,1990,0,98042,47.3574,-122.158,1260,6825,24,0
3343901440,379000,2015,5,11,4,1.75,2180,7876,1,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,7225,38,0
9578140360,330000,2014,6,19,3,2.5,2238,7209,2,0,0,3,8,2238,0,2011,0,98023,47.2966,-122.353,2456,7212,3,0
4038200480,480000,2014,12,1,3,1,1160,8800,1,0,0,4,7,1160,0,1959,0,98008,47.6112,-122.128,1750,8400,55,0
3352401476,199988,2014,11,24,2,1,860,5000,1,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,6000,65,0
430000035,671000,2014,7,5,4,3,3130,5700,1,0,0,3,7,1750,1380,1953,0,98115,47.6811,-122.283,2080,5700,61,0
8902000267,500000,2015,4,2,4,2.75,2260,7209,1,0,3,3,7,1330,930,2002,0,98125,47.7088,-122.302,1790,10860,13,0
2025059201,725000,2014,7,31,3,1.75,1880,13300,1,0,0,3,7,1380,500,1967,0,98004,47.634,-122.204,3550,10883,47,0
6699300210,321500,2014,10,27,4,2.5,2620,5457,2,0,0,3,8,2620,0,2003,0,98001,47.3148,-122.27,2740,5816,11,0
2617900035,1520000,2014,12,1,6,3.5,3720,11690,2,0,0,3,10,3720,0,2003,0,98040,47.5699,-122.226,3030,11686,11,0
2997800015,500000,2015,4,7,3,1.5,1330,1265,2,0,0,3,8,1140,190,2008,0,98116,47.5773,-122.409,1330,1264,7,0
510002506,459500,2014,8,25,2,1.5,1170,1079,3,0,0,3,7,1170,0,2003,0,98103,47.6607,-122.333,1170,1116,11,0
6067910130,526000,2015,3,25,3,2.25,2000,18099,1,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000,37,0
2877102495,445000,2015,4,29,3,1.5,860,3200,1,0,0,3,6,860,0,1929,0,98117,47.6791,-122.362,1220,4300,86,0
9828200187,370000,2015,4,29,2,1,750,2020,1,0,0,3,7,750,0,1908,1995,98122,47.6175,-122.301,1630,2383,107,1
5451220200,998000,2014,6,24,4,2.25,2420,10200,2,0,0,4,9,2420,0,1973,0,98040,47.5336,-122.225,2390,10200,41,0
2407900200,530000,2015,4,9,4,2.5,2950,4836,2,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,9,0
8643000225,225000,2015,5,6,5,1.5,1790,11656,2,0,0,3,7,1790,0,1963,0,98198,47.3961,-122.308,2040,9790,52,0
2891000750,222000,2014,8,21,3,2,1200,6074,1,0,0,3,7,1200,0,1968,0,98002,47.325,-122.205,1430,6338,46,0
2459900040,587000,2014,7,17,5,3.5,3610,52595,2,0,0,4,7,3610,0,1989,0,98014,47.6832,-121.907,1620,60112,25,0
739820050,250000,2015,5,5,3,2.5,1730,7200,2,0,0,4,7,1730,0,1985,0,98031,47.4029,-122.196,1770,7396,30,0
616000140,315000,2015,1,26,3,1,1900,14400,1,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,61,0
3810000202,251700,2014,9,5,3,2.25,1810,11800,1,0,0,3,7,1240,570,1977,0,98178,47.4997,-122.231,1810,5641,37,0
9455200596,357500,2015,1,14,3,1,1450,8100,1,0,0,3,6,1450,0,1952,0,98125,47.7027,-122.289,1450,7800,63,0
3897100275,460000,2014,10,27,3,1.75,1660,9900,2,0,0,3,8,1660,0,1978,0,98033,47.6704,-122.184,1720,6600,36,0
8943600720,286800,2014,6,17,3,2.5,1413,3600,2,0,0,3,8,1413,0,2011,0,98031,47.4222,-122.193,2150,3869,3,0
109200390,250000,2014,10,20,3,1.75,1480,3900,1,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956,34,0
5506500170,560000,2014,9,12,3,2.5,2780,32880,1,0,0,3,9,2780,0,1993,0,98045,47.4798,-121.727,2780,40091,21,0
1546600230,726000,2014,8,18,3,2.5,2040,10033,1,0,0,4,8,1420,620,1974,0,98005,47.6375,-122.173,2260,10115,40,0
5727500301,401000,2014,10,6,3,1.5,1470,6867,1,0,0,3,8,1470,0,1955,0,98155,47.7495,-122.327,1470,6523,59,0
8921000040,804100,2014,6,25,4,2.5,3070,8086,2,0,0,3,10,3070,0,2005,0,98059,47.5399,-122.16,3320,10738,9,0
1865820300,205000,2015,3,11,3,1,1120,8342,1,0,0,4,7,1120,0,1976,0,98042,47.3732,-122.116,1190,6660,39,0
8604900245,488000,2014,5,18,2,2,1360,4688,1,0,0,3,7,780,580,1944,0,98115,47.6874,-122.315,1340,4750,70,0
3668000830,229950,2014,8,25,3,1.75,1900,8910,2,0,0,4,7,1900,0,1988,0,98092,47.2769,-122.145,1610,8586,26,0
